trading_symbol
PHOENIXLTD26FEB1180CE
NIFTYNXT5026APR59100PE
KPITTECH26MAR850CE
NAUKRI26MAR820PE
MARICO26MAR655PE
SHRIRAMFIN26FEB1000PE
JSWSTEEL26FEB1380PE
SHREECEM26FEB29250CE
NATIONALUM26MAR370PE
FINNIFTY26APR33100PE
BANKNIFTY26FEB49700CE
SAIL26MAR165CE
ADANIPORTS26APR1800PE
BAJAJFINSV26APR1600PE
OFSS26APR5800CE
CONCOR26FEB770PE
SUNPHARMA26FEB1810CE
JSWENERGY26APR560CE
CAMS26APR720CE
JSWSTEEL26MAR1280PE
TORNTPOWER26APR1140CE
HCLTECH26APR2000CE
OFSS26MAR5300PE
HINDUNILVR26MAR3520PE
DALBHARAT26MAR1760CE
TITAN26APR3520PE
NTPC26APR350PE
NIFTYNXT5026FEB49500CE
COALINDIA26APR250CE
MPHASIS26MAR3750PE
SWIGGY26FEB235CE
ASHOKLEY26FEB177.5PE
KPITTECH26APR1360PE
POLYCAB26MAR6300CE
TRENT26MAR3900PE
ICICIPRULI26FEB910PE
GAIL26MARFUT
HINDUNILVR26MAR1600PE
SYNGENE26FEB490CE
IREDA26FEB88CE
APOLLOHOSP26MAR8200PE
LTF26MAR390CE
NTPC26FEB307.5CE
NBCC26MAR77CE
TORNTPHARM26FEB3360CE
POLYCAB26MAR9500CE
RBLBANK26MAR190PE
IREDA26FEB106CE
TATATECH26APR300CE
NIFTY2621724400CE
PAGEIND26APR26000PE
AMBUJACEM26APR650PE
RVNL26MAR190PE
INDIGO26APR3700PE
VOLTAS26MAR1780CE
NMDC26FEB75.5CE
TCS26FEB2260CE
INFY26MAR1660PE
TATASTEEL26MAR204PE
PPLPHARMA26MAR190PE
IRFC26MAR100CE
GAIL26MAR128PE
APOLLOHOSP26MAR5600CE
CIPLA26FEB920PE
COFORGE26APR2240PE
CGPOWER26MAR380PE
LTF26FEB240CE
TCS26FEB3840PE
APOLLOHOSP26FEB6550CE
JINDALSTEL26FEB780PE
DMART26FEB1900PE
AUBANK26FEB1150PE
ICICIBANK26MAR1210PE
NUVAMA26FEB960CE
RECLTD26FEB255PE
DLF26FEB810CE
ANGELONE26APR2500CE
INDUSINDBK26APR760PE
IREDA26APR146CE
CGPOWER26MAR710PE
NIFTYNXT5026MAR74200CE
HDFCAMC26APR1440CE
ASHOKLEY26MAR180CE
SHREECEM26MAR28250PE
CIPLA26MAR1200PE
DELHIVERY26APR480CE
ADANIENSOL26MAR1360PE
SAIL26MAR131PE
HDFCLIFE26APR520CE
BAJAJFINSV26FEB1160CE
CAMS26APR620PE
ASIANPAINT26FEB3180PE
NESTLEIND26MAR1340PE
UNITDSPR26MAR1280CE
ICICIPRULI26MAR920CE
FINNIFTY26MAR25500CE
LICI26FEB530PE
BHARATFORG26FEB1240PE
TATACONSUM26MAR1110PE
GLENMARK26MAR2760PE
BANKNIFTY26MAR56000PE
TIINDIA26MAR3320PE
TATASTEEL26MAR238CE
DRREDDY26MAR1660PE
AMBER26MAR9200CE
WIPRO26FEB207.5CE
LICI26APR700CE
ALKEM26FEB5050PE
BDL26MAR760CE
PNB26FEB80CE
NATIONALUM26FEB255PE
SIEMENS26APR2800PE
LTIM26FEB3600CE
M&M26FEB3100PE
GRASIM26FEB2460PE
GLENMARK26MAR1440PE
BAJAJFINSV26MAR1700CE
PAGEIND26MAR28000PE
TVSMOTOR26APR4800PE
PIDILITIND26MAR1900CE
HEROMOTOCO26APR7800CE
NIFTY2631726550CE
POLICYBZR26MAR1480CE
APLAPOLLO26FEB2180CE
NIFTY26APR28300CE
BAJFINANCE26FEB730PE
LT26MAR5520PE
AMBUJACEM26MAR655CE
RELIANCE26MAR1710PE
MUTHOOTFIN26MAR4550PE
PFC26FEB347.5PE
PAGEIND26APR37000CE
BLUESTARCO26FEB1080CE
ASIANPAINT26MAR1960CE
DIVISLAB26FEB4500PE
MARUTI26MAR8600PE
AXISBANK26FEB760PE
DIXON26FEB9900PE
HDFCBANK26FEB1310PE
COALINDIA26MAR542.5CE
MARUTI26FEB21200CE
BAJFINANCE26FEB1100CE
NYKAA26MAR385CE
KEI26MAR5250CE
BHARATFORG26MAR1960PE
MAZDOCK26MAR2300CE
ADANIENSOL26FEB1330PE
ADANIENT26APR1480PE
ABB26APR7300PE
PETRONET26MAR175CE
DRREDDY26FEB1820CE
ZYDUSLIFE26APR1000PE
NIFTY2631729400CE
PAGEIND26MAR45000PE
ADANIPORTS26FEB1920PE
BHARATFORG26FEB760PE
CIPLA26MAR1860CE
GAIL26FEB125CE
POLYCAB26MAR7600CE
INDIGO26FEB6100PE
TVSMOTOR26FEB3620PE
OFSS26FEB4400PE
HINDALCO26FEB1140PE
MANKIND26MAR1460CE
FEDERALBNK26FEB395PE
SRF26FEB1680CE
LT26APR4160PE
BANKNIFTY26MAR60200PE
LTIM26MAR2700PE
TATAPOWER26MAR367.5CE
DABUR26MAR375CE
KAYNES26FEB3850CE
HDFCAMC26APR3560CE
CAMS26MAR800CE
MIDCPNIFTY26FEB15000PE
POWERINDIA26APR15000CE
NIFTY2621727950CE
GODREJCP26FEB1220CE
PIIND26MAR2440CE
CROMPTON26FEB262.5PE
HINDUNILVR26FEB2240PE
DELHIVERY26MAR510CE
TATAPOWER26APR325CE
BANKINDIA26FEB186PE
ONGC26APR286CE
ONGC26MAR320CE
CANBK26MAR92CE
NIFTY2630230000PE
WIPRO26FEB287.5CE
TATACONSUM26FEB1620CE
M&M26FEB3300PE
COFORGE26APR1160CE
PRESTIGE26APR1920PE
EXIDEIND26MAR230PE
ETERNAL26APR160PE
FEDERALBNK26APR205PE
OIL26APR550PE
BHEL26FEB232.5CE
SYNGENE26FEB460CE
DIVISLAB26FEB4300CE
SUPREMEIND26MAR3350PE
ASIANPAINT26APR1440PE
NIFTY26APR23400PE
PNB26MAR115PE
SIEMENS26FEB2600PE
M&M26FEB4650CE
AMBER26MAR9900PE
ADANIPORTS26FEB760CE
HCLTECH26FEB1820PE
SAMMAANCAP26APR110PE
AUROPHARMA26MAR760PE
ABB26MAR4500PE
NIFTY26MAR22900PE
NIFTYNXT5026MAR69200CE
NBCC26FEB90PE
HDFCAMC26MAR2540PE
APOLLOHOSP26FEB6100CE
PIDILITIND26FEB1630CE
CONCOR26FEB330CE
PIDILITIND26MAR1940CE
COLPAL26MAR1500PE
ULTRACEMCO26FEB16100CE
COFORGE26FEB1980PE
RELIANCE26MAR680CE
IEX26FEB70PE
SRF26FEB4040PE
360ONE26FEB740CE
SRF26FEB2580CE
BRITANNIA26MAR5900CE
IEX26FEB102CE
TATAELXSI26APR3900CE
MOTHERSON26FEB101CE
DALBHARAT26APR2240CE
KALYANKJIL26APR520PE
AMBUJACEM26MAR475PE
KPITTECH26MAR580PE
CIPLA26MAR1620CE
PRESTIGE26FEB1860PE
DALBHARAT26MAR2000CE
HINDALCO26APR1100PE
MANAPPURAM26MAR225CE
ICICIBANK26MAR1090CE
LAURUSLABS26FEB1240CE
SWIGGY26FEB335CE
CHOLAFIN26MAR1360CE
IREDA26APR128PE
SWIGGY26FEB500PE
COFORGE26MAR2020PE
PREMIERENE26MAR1180CE
NIFTY30JUN12000CE
ICICIGI26FEB1620CE
NIFTYNXT5026APR60000PE
MCX26FEB2500CE
NIFTYNXT5026MAR85500PE
BHEL26APR230CE
FEDERALBNK26FEB215PE
NYKAA26FEB237.5CE
BANKNIFTY26APR47400PE
AUBANK26FEB660PE
INDUSINDBK26FEB1020CE
PAYTM26FEB1360PE
NIFTYNXT5026MAR97000CE
PFC26APR350PE
HEROMOTOCO26MAR3500CE
WAAREEENER26MAR4700CE
LAURUSLABS26FEB1010CE
BAJAJHLDNG26FEB12000PE
TIINDIA26FEB2440PE
AXISBANK26FEB1940CE
SBIN26FEB1290PE
PERSISTENT26APR6400CE
ADANIGREEN26MAR320PE
HDFCLIFE26FEB860CE
HDFCAMC26APR3840CE
MIDCPNIFTY26MAR11825CE
PAGEIND26MAR45500PE
NATIONALUM26MAR507.5PE
ICICIBANK26APR1600CE
DIXON26FEB14300PE
DELHIVERY26FEB355CE
NAUKRI26FEB1580PE
POWERINDIA26MAR26000CE
TATATECH26FEB605PE
TATATECH26FEB880CE
MARUTI26MAR15100PE
ICICIGI26APR1360PE
ANGELONE26FEB2850PE
BANKNIFTY26FEB54700PE
CAMS26FEB600CE
ASIANPAINT26APR3080PE
EICHERMOT26FEB5700PE
NATIONALUM26APR260PE
CUMMINSIND26APR2600CE
NIFTYNXT5026MAR65200CE
SHRIRAMFIN26FEB1010CE
FINNIFTY26FEB31450CE
WAAREEENER26FEB3300PE
WAAREEENER26MAR2150CE
HAL26APR5100CE
LICHSGFIN26APR400PE
NMDC26MAR64PE
TITAN26FEB2840PE
WIPRO26APR200CE
NYKAA26FEB237.5PE
TATAPOWER26APR310PE
DIVISLAB26FEB7250PE
NIFTY2630226250PE
ASHOKLEY26MAR262.5CE
SONACOMS26APR700CE
ITC26FEB372.5CE
MIDCPNIFTY26FEB11325CE
TORNTPHARM26MAR4260PE
HDFCLIFE26MAR720CE
SBICARD26APR760PE
ZYDUSLIFE26APR1020CE
FINNIFTY26FEB35300CE
HINDZINC26FEB470CE
HAL26APR6200PE
KPITTECH26FEB400PE
JSWSTEEL26FEB1550PE
GODREJPROP26APR2200CE
TORNTPHARM26FEB4280PE
KALYANKJIL26MAR640PE
KEI26APR4900PE
KAYNES26MAR4100CE
PGEL26MAR720CE
NESTLEIND26MAR1760PE
MCX26FEB2660PE
SHRIRAMFIN26FEB1290PE
HDFCAMC26APR3200CE
HAVELLS26MAR1860PE
ICICIGI26FEB2500CE
KFINTECH26FEB780CE
SHREECEM26MAR18750PE
COLPAL26FEB2540PE
KFINTECH26APR1280CE
KPITTECH26MAR1100CE
ICICIBANK26FEB1770PE
RBLBANK26FEB140CE
HEROMOTOCO26APR4100CE
BANKINDIA26MAR137CE
JUBLFOOD26MAR385CE
MANAPPURAM26APR200CE
NIFTY2630228200PE
SBILIFE26MAR1780CE
NIFTY2631029950CE
DABUR26MAR445CE
CUMMINSIND26APR5600CE
GRASIM26FEB2960CE
MIDCPNIFTY26APR14025CE
CIPLA26MAR760CE
BDL26APR1600CE
DABUR26MAR670PE
NIFTYNXT5026FEB80500PE
SYNGENE26FEB720CE
MAZDOCK26FEB1720CE
NIFTY2621720900CE
DIVISLAB26FEB6400CE
TITAN26MAR4860PE
KEI26MAR3500CE
HINDALCO26FEB810CE
BIOCON26FEB415PE
KPITTECH26MAR720PE
INDHOTEL26FEB760PE
POWERGRID26MAR187.5CE
BRITANNIA26APR7800PE
NIFTY26APR23600PE
SUNPHARMA26MAR1810CE
LTIM26FEB6850PE
AUROPHARMA26FEB1120PE
BHARATFORG26FEB1140CE
BAJAJHLDNG26FEB9600CE
KEI26MAR5000PE
POLYCAB26FEB10000CE
DELHIVERY26MAR495CE
NIFTYNXT5026APR61700PE
JSWENERGY26APR490PE
ULTRACEMCO26APR17600PE
BANKNIFTY26FEB69400PE
ADANIPORTS26FEB1200CE
SOLARINDS26FEB10100PE
DALBHARAT26MAR2080CE
CROMPTON26APR335PE
LICI26FEB785CE
TATAELXSI26MAR6200PE
CONCOR26MAR340PE
MFSL26FEB1560PE
BAJAJFINSV26FEB1780PE
SUPREMEIND26FEB4750PE
HEROMOTOCO26FEB7200CE
PNB26FEB92CE
JSWSTEEL26MAR1720PE
IOC26FEB132PE
BANKNIFTY26APR59700PE
BANKNIFTY26MAR70600PE
UNITDSPR26FEB940CE
CDSL26APR880PE
FINNIFTY26FEB30500CE
INFY26MAR1380PE
JSWSTEEL26FEB900CE
HCLTECH26FEB1400PE
GRASIM26MAR2760PE
FINNIFTY26MAR24500PE
PREMIERENE26MAR1050PE
PREMIERENE26MAR850CE
NIFTYNXT5026MAR60300CE
BANKINDIA26MAR193CE
POLICYBZR26MAR1180CE
MIDCPNIFTY26MAR13300CE
SUPREMEIND26APR2900PE
KEI26FEB4250PE
MPHASIS26FEB2150PE
NIFTY2621721350CE
CHOLAFIN26MAR920CE
BHARTIARTL26MAR1560PE
ABCAPITAL26FEB390CE
PFC26FEB395CE
AUBANK26FEB730PE
CANBK26APR200CE
JSWENERGY26FEB310CE
CANBK26FEB123CE
POWERGRID26MAR242.5CE
SBICARD26MAR500PE
RECLTD26FEB495CE
FINNIFTY26FEB29900PE
DALBHARAT26FEB3160CE
SRF26APR2000CE
TORNTPOWER26FEB1430PE
NIFTY26FEB27100PE
BOSCHLTD26MAR42500CE
JIOFIN26APR370PE
PIIND26MAR1760PE
SIEMENS26APR2500CE
TMPV26FEB200CE
SUNPHARMA26MAR2240CE
SBICARD26FEB530PE
DABUR26APR530CE
ABB26FEB2800CE
HAVELLS26APR1200PE
HDFCBANK26FEB1010PE
MOTHERSON26MAR153CE
TIINDIA26MAR1700PE
IRFC26FEB168CE
NIFTY26APR20500PE
TATAPOWER26FEB412.5PE
SAMMAANCAP26FEB145PE
NHPC26MAR54CE
TECHM26APR1960CE
RECLTD26MAR462.5CE
MANKIND26FEB3120PE
ADANIPORTS26MAR1200CE
SRF26APR3760PE
APOLLOHOSP26FEB7350PE
AUROPHARMA26MAR770CE
PNB26FEB129CE
FORTIS26MAR1000PE
HEROMOTOCO26FEB4350CE
CHOLAFIN26FEB2160CE
ONGC26MAR266PE
DIXON26APR11600CE
PETRONET26MAR357.5CE
HDFCLIFE26MAR750CE
MANAPPURAM26FEB340PE
PETRONET26FEB320CE
HINDUNILVR26FEB1620PE
IDFCFIRSTB26FEB118PE
FINNIFTY26FEB34400CE
WIPRO26FEB100PE
APLAPOLLO26MAR1980PE
PIDILITIND26MAR1390PE
NIFTY2631022500CE
KEI26APR6400CE
MFSL26MAR1480PE
JINDALSTEL26FEB1280PE
HINDPETRO26FEB240CE
TATACONSUM26FEB1200PE
GRASIM26APR2440PE
GAIL26MAR150CE
VOLTAS26FEB720CE
HINDUNILVR26FEB2140PE
MUTHOOTFIN26MAR3550PE
NIFTYNXT5026MAR66500CE
ASTRAL26FEB1220CE
VEDL26MAR800CE
MAXHEALTH26MAR1150PE
HINDZINC26FEB580PE
SIEMENS26APR2500PE
NIFTY26FEB23200PE
NHPC26FEB66CE
GMRAIRPORT26MAR126PE
POWERINDIA26MAR10000PE
HDFCBANK26FEB760CE
BSE26MAR2550CE
BANKNIFTY26APR74800CE
CHOLAFIN26FEB2520CE
NIFTYNXT5026FEB73200PE
HDFCAMC26MAR3340CE
LICI26MAR790PE
KPITTECH26APR820PE
DALBHARAT26APR2960PE
VBL26MAR630PE
HUDCO26MAR135PE
JSWSTEEL26APR840CE
AUBANK26FEB730CE
BIOCON26FEB290PE
ALKEM26MAR5600CE
NIFTY2631722150PE
VEDL26MAR855PE
IRFC26MAR112PE
SBIN26MAR710CE
UNOMINDA26MAR820CE
RECLTD26APR355CE
NATIONALUM26APR335PE
LTIM26FEB3100CE
GMRAIRPORT26MAR68PE
FINNIFTY26APR24000PE
ONGC26APR242PE
KPITTECH26FEB760CE
CUMMINSIND26MAR5450CE
HDFCBANK26FEB1100CE
MIDCPNIFTY26FEB14475CE
ICICIBANK26APR880CE
AUBANK26MAR1130CE
BEL26APR450CE
TATATECH26APR420PE
ABCAPITAL26APR390PE
BHARTIARTL26APR2360PE
TCS26MAR2300PE
MANAPPURAM26FEB255PE
INFY26APR920CE
LICI26FEB985PE
TATAELXSI26MAR7400CE
TITAN26FEB3440CE
APLAPOLLO26FEB2540PE
TVSMOTOR26MAR4320CE
BAJAJHLDNG26MAR9800CE
PETRONET26MAR217.5CE
NIFTYNXT5026MAR42500CE
COALINDIA26APR360CE
ITC26FEB328.5CE
MANKIND26APR1880PE
PATANJALI26FEB470CE
INDUSINDBK26MAR740CE
FINNIFTY26APR35500CE
NIFTYNXT5026MAR74700CE
ONGC26MAR239CE
GODREJCP26FEB1540PE
RELIANCE26APR980PE
IOC26FEB168PE
MFSL26APR1240PE
ITC26MAR268.5CE
SWIGGY26APR250PE
SRF26FEB3920CE
CIPLA26APR1120PE
NESTLEIND26APR1240PE
MIDCPNIFTY26FEB13225CE
LTIM26FEB5800CE
DIXON26MAR14900CE
IDFCFIRSTB26MAR48CE
WIPRO26FEB222.5PE
NESTLEIND26MAR1650CE
BHARTIARTL26FEB1340PE
GAIL26MAR221PE
NATIONALUM26FEB485PE
COALINDIA26MAR475PE
FINNIFTY26FEB22800CE
COLPAL26FEB2960PE
SBICARD26FEB800PE
ZYDUSLIFE26MAR630CE
ALKEM26MAR4050CE
MIDCPNIFTY26APR15025PE
YESBANK26FEB25CE
CANBK26MAR212CE
LT26APR3720PE
GODREJPROP26FEB1520PE
COLPAL26FEB2120PE
BANKINDIA26FEB234CE
MUTHOOTFIN26FEB5900CE
BAJFINANCE26MAR850CE
GMRAIRPORT26APR82CE
BAJAJ-AUTO26MAR13400PE
BANKNIFTY26FEB62800PE
PIDILITIND26MAR2020CE
NIFTY2631031200CE
IDFCFIRSTB26MAR102PE
HDFCBANK26MAR990PE
CONCOR26MAR655CE
NIFTYNXT5026APR56300CE
NIFTY26FEB26400PE
BSE26MAR1600CE
SONACOMS26APR630PE
WAAREEENER26FEB2950PE
KOTAKBANK26MAR437.5CE
CIPLA26FEB1140CE
CROMPTON26FEB385CE
DLF26APR1040CE
CAMS26APR600CE
UNITDSPR26FEB1480CE
ASHOKLEY26APR245CE
KFINTECH26MAR640CE
POWERGRID26MAR210PE
BDL26FEB1420CE
PIIND26FEB4000CE
INDIGO26APR4000PE
INDIGO26APR6300PE
KALYANKJIL26FEB600PE
JIOFIN26FEB242.5PE
CUMMINSIND26FEB5650CE
ANGELONE26MAR2100CE
INDIGO26MAR6100PE
ANGELONE26MAR3350PE
INDHOTEL26FEB980CE
INDHOTEL26FEB820CE
FINNIFTY26MAR30600PE
INDIANB26FEB560PE
ICICIPRULI26APR670PE
RVNL26FEB460CE
ADANIENSOL26FEB1310PE
LODHA26MAR750CE
RELIANCE26MAR1770PE
ITC26APR278.5CE
CHOLAFIN26MAR1480PE
ICICIBANK26FEB1080PE
EXIDEIND26MAR355PE
INDHOTEL26FEB530CE
NIFTY2631026000CE
BANKNIFTY26FEB74100PE
NMDC26APR116PE
IOC26MAR102PE
PATANJALI26FEB465CE
EICHERMOT26MAR4800CE
NATIONALUM26MAR442.5CE
BAJAJ-AUTO26FEB9700CE
ITC26MAR225PE
SAMMAANCAP26FEB110PE
AUROPHARMA26MAR1180PE
WIPRO26APR315CE
FEDERALBNK26APR210PE
TATACONSUM26MAR1190PE
HINDPETRO26FEB295CE
NTPC26FEB390PE
NIFTY26APR26700PE
PATANJALI26FEB665PE
MIDCPNIFTY26APR14375CE
FEDERALBNK26APR355PE
DELHIVERY26FEB490PE
NIFTY26MAR22200CE
CHOLAFIN26MAR1120PE
TECHM26FEB1180PE
CHOLAFIN26FEB1280CE
NIFTY26MAR31600PE
JINDALSTEL26MAR1510PE
ADANIENSOL26FEB460PE
MCX26FEB2360PE
ADANIENT26MAR2320CE
MCX26FEB1840CE
TMPV26FEB360PE
OIL26FEB560CE
UPL26MAR1040PE
PATANJALI26MAR320PE
NIFTY2630226400PE
PNB26MAR141PE
UNOMINDA26APR1520CE
TITAN26MAR3640PE
IEX26MAR133PE
PNBHOUSING26MAR720CE
NATIONALUM26FEB480CE
NIFTY2631727700PE
ICICIBANK26FEB1150CE
SBICARD26FEB400PE
COALINDIA26MAR497.5CE
DRREDDY26FEB1590CE
PNBHOUSING26MAR880CE
FORTIS26MAR650PE
LTIM26FEB5600PE
COALINDIA26MAR457.5PE
TMPV26MAR490CE
DRREDDY26MAR1820CE
INOXWIND26FEB95CE
NHPC26FEB78PE
HINDZINC26FEB770CE
MANAPPURAM26MAR400PE
MIDCPNIFTY26FEB16500PE
SAIL26FEB163CE
ADANIENSOL26MAR440CE
ICICIGI26APR1960CE
BOSCHLTD26FEB37750PE
NUVAMA26MAR1560CE
BLUESTARCO26FEB1780PE
INDUSINDBK26APR1120CE
GMRAIRPORT26MAR111PE
MARUTI26MAR7000CE
POLICYBZR26FEB1680PE
JIOFIN26FEB200CE
PAGEIND26MAR31500PE
TCS26APR1280CE
MAXHEALTH26FEB1380PE
NATIONALUM26FEB417.5CE
IDFCFIRSTB26APR102CE
IOC26MAR162CE
ABCAPITAL26APR300CE
WAAREEENER26MAR4300PE
ADANIGREEN26MAR1140CE
AMBUJACEM26FEB570PE
JSWSTEEL26FEB1140PE
ICICIBANK26FEB1170CE
RELIANCE26FEB1000CE
CROMPTON26APR140PE
TVSMOTOR26APR5280CE
BPCL26FEB310PE
JUBLFOOD26APR360CE
LTIM26MAR3100PE
HDFCLIFE26MAR490CE
BAJAJHLDNG26FEB13200PE
EICHERMOT26APR9100CE
CANBK26MAR177PE
NMDC26FEB93.5PE
FEDERALBNK26FEB327.5PE
TATATECH26FEB710CE
MARUTI26FEB21000PE
MARICO26MAR450CE
BHARATFORG26MAR1520PE
CONCOR26APR590CE
GMRAIRPORT26FEB48CE
ICICIGI26MAR1900PE
SBICARD26FEB910PE
NIFTYNXT5026FEB57900CE
BANKNIFTY26MAR63100CE
HAVELLS26MAR1150PE
WIPRO26FEB214PE
ABB26MAR4700CE
ADANIGREEN26APR780CE
COALINDIA26FEB437.5PE
DIXON26FEB12000PE
VBL26MAR290CE
HINDALCO26MAR960PE
GLENMARK26MAR1760CE
ULTRACEMCO26FEB10100CE
BDL26MAR640CE
COALINDIA26FEB537.5CE
HUDCO26FEB150PE
PFC26FEB510PE
NIFTY27DEC15000PE
RELIANCE26APR720CE
INDUSTOWER26MAR600PE
INDHOTEL26FEB555CE
TMPV26FEB240PE
AUBANK26MAR740CE
MOTHERSON26FEB87PE
CANBK26APR138PE
IREDA26FEB90CE
IOC26FEB157CE
LODHA26MAR1100PE
PETRONET26APR340CE
SUNPHARMA26MAR1370PE
LT26FEB3340CE
WIPRO26MAR325PE
KALYANKJIL26MAR450PE
GODREJPROP26MAR1880PE
DELHIVERY26FEB600PE
PIDILITIND26MAR1760PE
BAJAJFINSV26APR1680PE
MANAPPURAM26MAR247.5CE
PETRONET26FEB217.5PE
TATAPOWER26FEB210CE
DABUR26MAR520PE
KALYANKJIL26FEB565CE
RECLTD26MAR262.5PE
WIPRO26APR190PE
SBICARD26FEB750CE
PPLPHARMA26FEB125PE
CONCOR26MAR405CE
BAJAJFINSV26MAR2920PE
NIFTYNXT5026FEB60000CE
TVSMOTOR26APR2960PE
NESTLEIND26MAR1400PE
SUZLON26FEB24PE
KFINTECH26APR1080CE
INDIANB26FEB1280CE
SRF26APR3040CE
OIL26MAR510CE
NIFTY2630230550CE
PAGEIND26FEB22000PE
NIFTY26MAR23900PE
BANKNIFTY26MAR70200CE
RVNL26MAR285CE
FORTIS26MAR940PE
JSWSTEEL26FEB1150CE
MFSL26FEB1700PE
HAL26FEB5150CE
MARICO26MAR940CE
IRFC26FEB133CE
KALYANKJIL26FEB240PE
CIPLA26MAR1550CE
NHPC26MAR89PE
MARICO26FEB945PE
TIINDIA26APR1720PE
NIFTY26DEC22500CE
NATIONALUM26APR430CE
JSWENERGY26APR340PE
MCX26APR2880PE
MIDCPNIFTY26MAR15025CE
NIFTY2621722300PE
BANKNIFTY26SEP79500PE
CGPOWER26FEB540PE
APOLLOHOSP26APRFUT
LT26APR4400CE
NIFTY2631022850CE
LICI26MAR680PE
TORNTPOWER26FEB1720PE
INDUSINDBK26FEB650PE
M&M26MAR1900PE
JIOFIN26MAR190PE
MOTHERSON26FEB118PE
ICICIPRULI26APR700CE
NIFTY27DEC34500CE
UNIONBANK26FEB150PE
MARUTI26FEB13000CE
CANBK26MAR183CE
BANKNIFTY26APR68100CE
SBILIFE26FEB2560PE
RELIANCE26FEB700CE
CANBK26MAR198PE
ITC26MAR215CE
ONGC26FEB265CE
ABB26MAR3450PE
BHARTIARTL26FEB2180PE
ICICIBANK26FEB1400CE
MUTHOOTFIN26FEB3150PE
AUBANK26FEB800CE
BLUESTARCO26FEB2760CE
MOTHERSON26FEB60PE
COFORGE26FEB2320CE
BPCL26MAR340PE
BANKINDIA26MAR160CE
INDIANB26MAR840CE
ICICIPRULI26MAR655PE
CROMPTON26MAR235PE
CDSL26MAR1440PE
NYKAA26MAR325PE
IOC26FEB163PE
NIFTY2631724800CE
NTPC26MAR332.5PE
ADANIENT26APR960PE
ICICIPRULI26FEB685CE
CDSL26FEB2000CE
OBEROIRLTY26MAR1520CE
HCLTECH26APR1400PE
CAMS26FEB990PE
BAJAJ-AUTO26FEB9000CE
HDFCLIFE26MAR1060CE
HAVELLS26FEB1170CE
PFC26MAR417.5CE
NIFTY2631020400CE
ONGC26MAR262PE
PIDILITIND26FEB1960PE
TATAELXSI26FEB3200PE
NIFTYNXT5026MAR62000PE
